NAME,B19051_001E,B19051_002E,B19051_003E,B19058_001E,B19058_002E,B19058_003E,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,state,county,tract,block group,GEOID
"Block Group 2, Census Tract 14, Deschutes County, Oregon",315,283,32,315,22,293,315,14,39,0,0,56,38,15,12,0,19,77,36,0,0,0,9,41,017,001400,2,410170014002
"Block Group 4, Census Tract 15, Deschutes County, Oregon",375,340,35,375,34,341,375,16,0,16,0,135,0,15,0,9,31,0,51,57,10,20,15,41,017,001500,4,410170015004
"Block Group 2, Census Tract 15, Deschutes County, Oregon",621,411,210,621,126,495,621,67,56,28,72,15,35,0,16,13,10,46,110,65,14,57,17,41,017,001500,2,410170015002
"Block Group 2, Census Tract 17, Deschutes County, Oregon",1042,873,169,1042,78,964,1042,32,72,103,124,43,52,33,57,21,45,87,238,58,28,32,17,41,017,001700,2,410170017002
"Block Group 4, Census Tract 20, Deschutes County, Oregon",772,645,127,772,91,681,772,75,0,0,27,14,31,104,38,43,144,26,147,31,22,0,70,41,017,002000,4,410170020004
"Block Group 2, Census Tract 9702, Union County, Oregon",548,371,177,548,70,478,548,24,7,52,30,16,4,27,32,24,68,46,102,54,40,19,3,41,061,970200,2,410619702002
"Block Group 3, Census Tract 9705, Union County, Oregon",481,369,112,481,36,445,481,26,14,34,12,18,11,33,60,49,16,41,78,31,9,49,0,41,061,970500,3,410619705003
"Block Group 3, Census Tract 9701, Union County, Oregon",220,147,73,220,39,181,220,4,13,37,15,10,7,3,16,23,12,17,45,7,5,6,0,41,061,970100,3,410619701003
"Block Group 3, Census Tract 9704, Union County, Oregon",322,249,73,322,147,175,322,38,8,12,21,34,8,92,0,23,27,20,34,0,0,0,5,41,061,970400,3,410619704003
"Block Group 2, Census Tract 9703, Columbia County, Oregon",310,215,95,310,78,232,310,11,12,4,4,16,48,31,0,0,8,38,18,13,51,4,52,41,009,970300,2,410099703002
"Block Group 2, Census Tract 9707, Columbia County, Oregon",246,202,44,246,84,162,246,27,0,0,21,18,27,0,23,0,26,11,58,9,17,9,0,41,009,970700,2,410099707002
"Block Group 2, Census Tract 56, Multnomah County, Oregon",429,312,117,429,23,406,429,127,22,0,15,20,0,0,0,0,128,94,23,0,0,0,0,41,051,005600,2,410510056002
"Block Group 3, Census Tract 324.04, Washington County, Oregon",396,298,98,396,0,396,396,0,0,11,0,56,0,12,0,0,0,58,129,67,28,16,19,41,067,032404,3,410670324043
"Block Group 1, Census Tract 314.04, Washington County, Oregon",660,577,83,660,110,550,660,0,0,0,32,20,41,103,22,50,23,57,132,60,47,58,15,41,067,031404,1,410670314041
"Block Group 1, Census Tract 34.02, Multnomah County, Oregon",675,555,120,675,131,544,675,11,66,44,31,31,9,0,0,10,56,31,37,143,43,100,63,41,051,003402,1,410510034021
"Block Group 3, Census Tract 35.01, Multnomah County, Oregon",380,339,41,380,24,356,380,16,0,21,0,15,14,14,0,20,32,15,41,57,53,44,38,41,051,003501,3,410510035013
"Block Group 5, Census Tract 1, Lane County, Oregon",344,234,110,344,63,281,344,41,6,20,10,10,5,5,32,16,0,78,46,25,31,14,5,41,039,000100,5,410390001005
"Block Group 2, Census Tract 1, Lane County, Oregon",532,362,170,532,55,477,532,10,0,40,28,0,42,14,0,0,60,28,55,44,15,92,104,41,039,000100,2,410390001002
"Block Group 1, Census Tract 5, Lane County, Oregon",363,185,178,363,78,285,363,22,24,14,35,16,38,14,29,28,31,19,22,31,17,9,14,41,039,000500,1,410390005001
"Block Group 1, Census Tract 8, Lane County, Oregon",242,191,51,242,13,229,242,0,5,3,12,16,27,0,6,14,25,17,65,24,8,10,10,41,039,000800,1,410390008001
"Block Group 2, Census Tract 19.03, Lane County, Oregon",316,263,53,316,106,210,316,9,0,20,9,61,0,0,54,0,47,57,28,7,24,0,0,41,039,001903,2,410390019032
"Block Group 1, Census Tract 40, Lane County, Oregon",692,244,448,692,417,275,692,258,137,45,77,9,32,18,15,26,29,0,17,0,0,11,18,41,039,004000,1,410390040001
"Block Group 3, Census Tract 44.01, Lane County, Oregon",233,177,56,233,0,233,233,0,0,0,14,0,0,17,0,0,67,0,61,12,62,0,0,41,039,004401,3,410390044013
"Block Group 2, Census Tract 44.01, Lane County, Oregon",766,667,99,766,147,619,766,136,13,15,25,17,49,36,47,17,80,177,65,61,21,7,0,41,039,004401,2,410390044012
"Block Group 2, Census Tract 7, Coos County, Oregon",267,210,57,267,171,96,267,0,34,71,0,26,0,15,0,0,12,73,36,0,0,0,0,41,011,000700,2,410110007002
"Block Group 5, Census Tract 7, Coos County, Oregon",297,276,21,297,110,187,297,0,27,32,0,0,0,21,0,0,32,33,51,80,0,21,0,41,011,000700,5,410110007005
"Block Group 2, Census Tract 10, Coos County, Oregon",673,238,435,673,78,595,673,50,78,60,42,19,69,58,94,31,69,0,41,0,48,14,0,41,011,001000,2,410110010002
"Block Group 5, Census Tract 10, Coos County, Oregon",411,186,225,411,46,365,411,52,16,0,35,72,16,27,0,0,80,0,77,28,0,0,8,41,011,001000,5,410110010005
"Block Group 4, Census Tract 10, Coos County, Oregon",592,370,222,592,190,402,592,66,35,20,28,48,20,99,21,20,83,47,34,36,0,0,35,41,011,001000,4,410110010004
"Block Group 2, Census Tract 315.09, Washington County, Oregon",237,166,71,237,13,224,237,0,0,11,0,0,8,0,15,0,11,0,38,56,14,26,58,41,067,031509,2,410670315092
"Block Group 3, Census Tract 10.01, Jackson County, Oregon",1139,879,260,1139,120,1019,1139,59,48,38,30,76,40,84,28,83,66,161,230,88,46,32,30,41,029,001001,3,410290010013
"Block Group 4, Census Tract 7, Jackson County, Oregon",592,452,140,592,89,503,592,12,0,75,14,0,46,12,31,20,30,94,116,82,18,42,0,41,029,000700,4,410290007004
"Block Group 3, Census Tract 239.02, Clackamas County, Oregon",436,295,141,436,156,280,436,25,59,42,9,8,20,33,0,53,64,21,69,12,0,21,0,41,005,023902,3,410050239023
"Block Group 2, Census Tract 319.04, Washington County, Oregon",657,598,59,657,35,622,657,0,24,38,0,0,8,7,38,15,36,42,63,110,124,68,84,41,067,031904,2,410670319042
"Block Group 3, Census Tract 315.12, Washington County, Oregon",1318,1236,82,1318,143,1175,1318,41,0,14,68,0,67,38,24,48,59,85,234,116,139,268,117,41,067,031512,3,410670315123
"Block Group 4, Census Tract 9702, Morrow County, Oregon",159,115,44,159,19,140,159,0,0,0,10,16,26,14,7,8,7,25,5,34,7,0,0,41,049,970200,4,410499702004
"Block Group 3, Census Tract 9702, Morrow County, Oregon",324,250,74,324,50,274,324,0,27,11,6,14,28,83,36,0,25,40,19,6,4,25,0,41,049,970200,3,410499702003
"Block Group 3, Census Tract 313, Washington County, Oregon",615,567,48,615,183,432,615,32,30,59,72,65,17,0,34,37,0,43,80,11,54,21,60,41,067,031300,3,410670313003
"Block Group 3, Census Tract 103.06, Multnomah County, Oregon",424,366,58,424,65,359,424,20,0,0,13,21,56,11,16,39,9,100,29,38,39,11,22,41,051,010306,3,410510103063
"Block Group 2, Census Tract 205.05, Clackamas County, Oregon",439,351,88,439,21,418,439,11,0,0,12,0,0,0,31,0,35,20,52,62,46,88,82,41,005,020505,2,410050205052
"Block Group 2, Census Tract 204.03, Clackamas County, Oregon",412,337,75,412,0,412,412,51,0,10,0,6,10,24,0,0,8,14,19,20,14,67,169,41,005,020403,2,410050204032
"Block Group 3, Census Tract 221.05, Clackamas County, Oregon",890,708,182,890,61,829,890,13,0,0,78,0,41,0,0,60,15,61,166,57,162,141,96,41,005,022105,3,410050221053
"Block Group 2, Census Tract 221.08, Clackamas County, Oregon",921,769,152,921,272,649,921,120,56,17,0,61,30,118,34,71,32,48,209,46,9,37,33,41,005,022108,2,410050221082
"Block Group 2, Census Tract 222.06, Clackamas County, Oregon",1829,1540,289,1829,98,1731,1829,0,59,20,18,70,41,55,0,51,75,211,139,146,145,243,556,41,005,022206,2,410050222062
"Block Group 2, Census Tract 222.08, Clackamas County, Oregon",825,734,91,825,0,825,825,17,0,0,15,0,0,0,43,10,19,16,71,165,149,148,172,41,005,022208,2,410050222082
"Block Group 4, Census Tract 319.07, Washington County, Oregon",357,115,242,357,13,344,357,54,28,0,36,42,11,34,0,15,54,35,13,12,13,0,10,41,067,031907,4,410670319074
"Block Group 1, Census Tract 318.13, Washington County, Oregon",1156,950,206,1156,96,1060,1156,27,45,14,0,58,0,41,45,66,32,35,60,129,142,148,314,41,067,031813,1,410670318131
"Block Group 2, Census Tract 23.02, Lane County, Oregon",541,429,112,541,22,519,541,10,0,0,6,0,0,41,31,31,65,74,140,66,28,29,20,41,039,002302,2,410390023022
"Block Group 2, Census Tract 7.08, Lane County, Oregon",442,235,207,442,83,359,442,44,30,37,12,20,0,7,8,57,39,52,40,17,11,19,49,41,039,000708,2,410390007082
"Block Group 1, Census Tract 7.07, Lane County, Oregon",765,155,610,765,41,724,765,45,97,0,65,98,26,18,53,41,65,78,44,27,66,9,33,41,039,000707,1,410390007071
"Block Group 2, Census Tract 25.04, Lane County, Oregon",887,739,148,887,294,593,887,71,17,38,61,71,41,75,45,54,115,129,54,65,23,28,0,41,039,002504,2,410390025042
"Block Group 1, Census Tract 44.05, Lane County, Oregon",599,425,174,599,6,593,599,25,19,59,19,44,25,28,5,8,49,22,84,27,40,67,78,41,039,004405,1,410390044051
"Block Group 3, Census Tract 9602, Tillamook County, Oregon",348,262,86,348,103,245,348,25,35,18,17,8,6,10,22,12,66,49,30,26,18,3,3,41,057,960200,3,410579602003
"Block Group 1, Census Tract 95.01, Multnomah County, Oregon",1106,915,191,1106,260,846,1106,38,54,114,17,24,53,62,36,67,91,166,140,87,50,79,28,41,051,009501,1,410510095011
"Block Group 1, Census Tract 94, Multnomah County, Oregon",827,280,547,827,0,827,827,65,0,38,15,52,33,37,110,33,105,130,86,97,0,26,0,41,051,009400,1,410510094001
"Block Group 1, Census Tract 9703, Union County, Oregon",276,183,93,276,30,246,276,4,7,15,3,24,10,15,33,15,7,19,44,29,19,15,17,41,061,970300,1,410619703001
"Block Group 2, Census Tract 9707, Union County, Oregon",307,251,56,307,66,241,307,18,10,47,12,0,26,34,34,0,11,21,60,0,34,0,0,41,061,970700,2,410619707002
"Block Group 1, Census Tract 324.06, Washington County, Oregon",277,251,26,277,34,243,277,40,0,0,0,18,16,66,0,16,0,0,36,29,24,18,14,41,067,032406,1,410670324061
"Block Group 3, Census Tract 19, Multnomah County, Oregon",411,316,95,411,13,398,411,9,0,9,0,0,0,13,0,0,17,21,39,33,35,125,110,41,051,001900,3,410510019003
"Block Group 2, Census Tract 19, Multnomah County, Oregon",468,376,92,468,9,459,468,0,11,0,10,11,8,0,0,0,18,51,39,40,19,81,180,41,051,001900,2,410510019002
"Block Group 3, Census Tract 25.01, Multnomah County, Oregon",324,280,44,324,8,316,324,0,0,0,23,24,8,0,0,10,15,12,32,36,31,14,119,41,051,002501,3,410510025013
"Block Group 2, Census Tract 25.01, Multnomah County, Oregon",338,264,74,338,0,338,338,8,20,10,0,0,7,8,0,0,21,7,39,23,36,63,96,41,051,002501,2,410510025012
"Block Group 1, Census Tract 26, Multnomah County, Oregon",364,313,51,364,20,344,364,0,0,20,0,0,0,0,0,33,19,38,26,20,30,70,108,41,051,002600,1,410510026001
"Block Group 5, Census Tract 29.02, Multnomah County, Oregon",576,462,114,576,51,525,576,18,0,0,35,24,9,0,0,84,18,67,106,10,51,90,64,41,051,002902,5,410510029025
"Block Group 3, Census Tract 29.02, Multnomah County, Oregon",462,417,45,462,57,405,462,21,0,23,28,0,9,0,38,26,0,72,66,57,15,20,87,41,051,002902,3,410510029023
"Block Group 3, Census Tract 203.03, Clackamas County, Oregon",1148,829,319,1148,10,1138,1148,0,16,21,79,36,18,15,36,18,38,152,149,111,0,164,295,41,005,020303,3,410050203033
"Block Group 3, Census Tract 9709, Malheur County, Oregon",284,220,64,284,28,256,284,51,9,10,9,10,20,13,12,9,40,27,31,16,4,13,10,41,045,970900,3,410459709003
"Block Group 3, Census Tract 229.05, Clackamas County, Oregon",543,388,155,543,107,436,543,0,64,10,0,39,29,34,46,8,38,77,80,51,46,21,0,41,005,022905,3,410050229053
"Block Group 2, Census Tract 230.02, Clackamas County, Oregon",896,637,259,896,126,770,896,66,33,47,69,51,0,32,15,0,50,67,81,123,70,76,116,41,005,023002,2,410050230022
"Block Group 2, Census Tract 9601, Wheeler County, Oregon",380,212,168,380,49,331,380,16,31,45,29,15,25,23,30,21,30,54,27,15,7,10,2,41,069,960100,2,410699601002
"Block Group 3, Census Tract 312, Washington County, Oregon",1385,1061,324,1385,259,1126,1385,157,36,98,35,0,153,18,136,36,13,65,253,55,41,227,62,41,067,031200,3,410670312003
"Block Group 1, Census Tract 9400, Malheur County, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,045,940000,1,410459400001
"Block Group 2, Census Tract 9709, Malheur County, Oregon",254,198,56,254,28,226,254,7,16,23,20,15,26,7,2,19,26,16,43,20,3,4,7,41,045,970900,2,410459709002
"Block Group 2, Census Tract 208.02, Linn County, Oregon",642,539,103,642,71,571,642,26,0,92,8,15,39,0,28,51,45,80,115,36,39,47,21,41,043,020802,2,410430208022
"Block Group 2, Census Tract 208.01, Linn County, Oregon",733,585,148,733,209,524,733,43,57,52,28,50,97,48,39,74,34,116,39,22,9,5,20,41,043,020801,2,410430208012
"Block Group 1, Census Tract 239.01, Clackamas County, Oregon",1890,1678,212,1890,154,1736,1890,87,39,78,39,61,14,12,131,40,174,135,419,389,110,145,17,41,005,023901,1,410050239011
"Block Group 3, Census Tract 11, Marion County, Oregon",700,479,221,700,122,578,700,77,48,46,9,44,31,26,44,36,81,31,85,84,14,44,0,41,047,001100,3,410470011003
"Block Group 4, Census Tract 20, Marion County, Oregon",1226,994,232,1226,169,1057,1226,0,26,58,49,168,118,132,80,30,117,160,92,16,83,76,21,41,047,002000,4,410470020004
"Block Group 3, Census Tract 203.04, Clackamas County, Oregon",938,825,113,938,14,924,938,0,27,14,14,86,98,16,25,0,43,60,177,36,59,156,127,41,005,020304,3,410050203043
"Block Group 3, Census Tract 22.02, Marion County, Oregon",1179,839,340,1179,193,986,1179,88,105,0,83,18,0,14,19,25,93,148,231,115,80,123,37,41,047,002202,3,410470022023
"Block Group 1, Census Tract 21.01, Marion County, Oregon",683,406,277,683,106,577,683,64,17,67,29,47,19,135,108,28,30,60,59,0,0,0,20,41,047,002101,1,410470021011
"Block Group 1, Census Tract 25.01, Marion County, Oregon",1382,1017,365,1382,99,1283,1382,16,10,0,0,36,80,34,96,15,96,127,269,305,124,97,77,41,047,002501,1,410470025011
"Block Group 3, Census Tract 23.04, Marion County, Oregon",1034,869,165,1034,224,810,1034,41,18,73,56,0,198,35,125,17,60,199,112,63,21,16,0,41,047,002304,3,410470023043
"Block Group 2, Census Tract 102.02, Marion County, Oregon",784,663,121,784,143,641,784,20,7,20,59,77,21,44,52,68,45,58,110,69,63,40,31,41,047,010202,2,410470102022
"Block Group 4, Census Tract 102.02, Marion County, Oregon",999,876,123,999,128,871,999,30,36,0,12,35,53,26,26,66,94,134,191,111,88,57,40,41,047,010202,4,410470102024
"Block Group 3, Census Tract 103.07, Marion County, Oregon",716,384,332,716,65,651,716,13,64,28,44,49,50,70,78,122,33,75,29,13,13,35,0,41,047,010307,3,410470103073
"Block Group 1, Census Tract 22.01, Marion County, Oregon",584,435,149,584,64,520,584,19,11,29,25,15,6,12,25,18,16,35,74,62,87,61,89,41,047,002201,1,410470022011
"Block Group 3, Census Tract 315.08, Washington County, Oregon",485,418,67,485,47,438,485,8,25,39,39,0,26,30,40,0,53,34,21,41,15,52,62,41,067,031508,3,410670315083
"Block Group 1, Census Tract 315.11, Washington County, Oregon",851,711,140,851,30,821,851,10,0,19,21,13,37,21,29,18,22,58,64,121,62,158,198,41,067,031511,1,410670315111
"Block Group 2, Census Tract 318.06, Washington County, Oregon",614,425,189,614,0,614,614,56,95,0,10,56,22,0,18,3,12,77,165,37,34,29,0,41,067,031806,2,410670318062
"Block Group 1, Census Tract 322, Washington County, Oregon",1670,1516,154,1670,40,1630,1670,26,13,9,0,23,43,55,17,0,116,170,136,400,186,201,275,41,067,032200,1,410670322001
"Block Group 1, Census Tract 332, Washington County, Oregon",300,243,57,300,101,199,300,0,0,38,49,0,24,13,43,0,13,46,63,11,0,0,0,41,067,033200,1,410670332001
"Block Group 2, Census Tract 210, Clackamas County, Oregon",1023,778,245,1023,107,916,1023,26,30,25,46,49,30,21,41,48,81,96,191,141,77,48,73,41,005,021000,2,410050210002
"Block Group 1, Census Tract 215, Clackamas County, Oregon",842,680,162,842,55,787,842,0,0,73,16,33,37,19,110,12,99,29,105,99,63,97,50,41,005,021500,1,410050215001
"Block Group 1, Census Tract 226.02, Clackamas County, Oregon",852,723,129,852,0,852,852,7,19,0,0,8,0,24,22,36,28,42,163,171,138,79,115,41,005,022602,1,410050226021
"Block Group 3, Census Tract 227.02, Clackamas County, Oregon",446,345,101,446,16,430,446,30,0,0,0,0,50,0,0,0,40,0,62,0,76,39,149,41,005,022702,3,410050227023
"Block Group 2, Census Tract 9510, Lincoln County, Oregon",560,410,150,560,222,338,560,73,35,27,34,98,22,12,41,10,79,46,34,33,0,0,16,41,041,951000,2,410419510002
"Block Group 1, Census Tract 9706, Klamath County, Oregon",593,506,87,593,79,514,593,15,11,7,43,95,31,39,21,3,47,32,93,68,30,49,9,41,035,970600,1,410359706001
"Block Group 3, Census Tract 9709, Klamath County, Oregon",490,276,214,490,258,232,490,0,122,109,22,70,0,25,0,21,7,28,59,0,17,0,10,41,035,970900,3,410359709003
"Block Group 2, Census Tract 9719, Klamath County, Oregon",329,288,41,329,83,246,329,34,45,15,7,27,32,42,42,0,21,21,43,0,0,0,0,41,035,971900,2,410359719002
"Block Group 2, Census Tract 9720, Klamath County, Oregon",453,354,99,453,10,443,453,18,10,8,10,0,17,54,13,10,24,56,104,19,50,41,19,41,035,972000,2,410359720002
"Block Group 3, Census Tract 9720, Klamath County, Oregon",629,434,195,629,67,562,629,0,36,18,58,0,42,27,0,25,41,40,62,57,47,106,70,41,035,972000,3,410359720003
"Block Group 3, Census Tract 2, Marion County, Oregon",580,358,222,580,131,449,580,85,48,32,78,18,30,0,39,4,20,34,87,40,8,26,31,41,047,000200,3,410470002003
"Block Group 1, Census Tract 3, Marion County, Oregon",522,413,109,522,105,417,522,66,35,17,9,16,38,68,16,10,17,80,34,61,34,21,0,41,047,000300,1,410470003001
"Block Group 1, Census Tract 12, Marion County, Oregon",805,630,175,805,151,654,805,14,77,67,19,25,27,18,96,11,63,116,69,71,60,42,30,41,047,001200,1,410470012001
"Block Group 2, Census Tract 25.02, Multnomah County, Oregon",539,510,29,539,58,481,539,14,25,42,0,29,17,0,33,15,41,80,111,56,20,14,42,41,051,002502,2,410510025022
"Block Group 1, Census Tract 25.02, Multnomah County, Oregon",248,181,67,248,11,237,248,0,0,32,0,0,11,0,0,0,14,0,14,73,27,0,77,41,051,002502,1,410510025021
"Block Group 2, Census Tract 27.01, Multnomah County, Oregon",494,429,65,494,0,494,494,0,9,12,23,0,0,16,0,0,14,7,74,34,51,97,157,41,051,002701,2,410510027012
"Block Group 4, Census Tract 37.01, Multnomah County, Oregon",307,255,52,307,66,241,307,0,0,52,0,0,10,0,14,0,12,11,46,53,45,21,43,41,051,003701,4,410510037014
"Block Group 1, Census Tract 39.02, Multnomah County, Oregon",256,232,24,256,34,222,256,9,0,0,13,0,0,0,30,0,20,5,40,9,36,36,58,41,051,003902,1,410510039021
"Block Group 1, Census Tract 48, Multnomah County, Oregon",730,655,75,730,54,676,730,81,0,0,40,53,30,12,14,29,58,67,95,115,71,14,51,41,051,004800,1,410510048001
"Block Group 1, Census Tract 49, Multnomah County, Oregon",1449,1188,261,1449,155,1294,1449,184,75,0,39,22,24,38,89,0,121,110,229,149,153,63,153,41,051,004900,1,410510049001
"Block Group 1, Census Tract 67.02, Multnomah County, Oregon",914,822,92,914,239,675,914,61,15,28,23,30,29,62,58,24,44,90,162,106,28,46,108,41,051,006702,1,410510067021
"Block Group 1, Census Tract 105, Multnomah County, Oregon",346,288,58,346,25,321,346,0,0,0,11,39,19,0,0,23,9,24,42,8,62,40,69,41,051,010500,1,410510105001
"Block Group 3, Census Tract 82.01, Multnomah County, Oregon",314,270,44,314,17,297,314,11,20,0,12,9,0,21,20,38,38,40,49,20,0,29,7,41,051,008201,3,410510082013
"Block Group 3, Census Tract 38.03, Multnomah County, Oregon",558,461,97,558,147,411,558,59,0,33,9,18,21,41,29,23,36,39,70,49,56,17,58,41,051,003803,3,410510038033
"Block Group 2, Census Tract 63, Multnomah County, Oregon",444,369,75,444,0,444,444,15,17,0,0,9,4,4,7,0,10,12,43,50,16,58,199,41,051,006300,2,410510063002
"Block Group 3, Census Tract 32, Multnomah County, Oregon",322,269,53,322,26,296,322,8,10,6,0,7,0,8,0,7,31,8,44,10,67,56,60,41,051,003200,3,410510032003
"Block Group 1, Census Tract 32, Multnomah County, Oregon",480,384,96,480,33,447,480,29,40,7,54,28,0,13,0,19,8,33,46,74,16,55,58,41,051,003200,1,410510032001
"Block Group 2, Census Tract 33.02, Multnomah County, Oregon",921,782,139,921,190,731,921,91,76,0,30,48,23,0,42,0,17,188,94,88,77,48,99,41,051,003302,2,410510033022
"Block Group 3, Census Tract 34.01, Multnomah County, Oregon",278,236,42,278,0,278,278,0,0,0,0,12,35,0,0,0,34,11,44,11,30,79,22,41,051,003401,3,410510034013
"Block Group 1, Census Tract 3.02, Multnomah County, Oregon",483,414,69,483,13,470,483,0,13,0,22,13,0,0,16,14,12,13,0,46,38,109,187,41,051,000302,1,410510003021
"Block Group 3, Census Tract 320.05, Washington County, Oregon",929,876,53,929,171,758,929,18,46,92,38,61,53,76,79,29,99,119,125,67,13,6,8,41,067,032005,3,410670320053
"Block Group 2, Census Tract 308.05, Washington County, Oregon",365,197,168,365,67,298,365,15,27,66,55,17,0,19,8,22,55,37,19,19,6,0,0,41,067,030805,2,410670308052
"Block Group 2, Census Tract 319.07, Washington County, Oregon",402,123,279,402,0,402,402,11,13,35,27,0,30,0,0,44,41,40,82,25,0,40,14,41,067,031907,2,410670319072
